0.000000000000000000e+00,6.862857218251783298e-01,7.583764602179119407e-01,8.382714309315169032e-01,6.910497947092467674e-01,7.857155807034775785e-01,6.769506636828778179e-01,6.885324745607372954e-01,6.932766339606423189e-01,6.932766339606423189e-01,6.879530922776811996e-01,6.948764027548575140e-01,6.926970451685181551e-01,6.932527575272234843e-01,8.054754749872765629e-01,7.917392176244573143e-01,7.898298416406486222e-01,8.025988537990234040e-01,8.103212784686422143e-01,8.054754749872765629e-01,7.892499521180214028e-01,8.902245657381460120e-01,8.905451686262011446e-01,8.847025372778517527e-01,8.914291223515060647e-01,8.899074283489037951e-01,8.893214096029644633e-01,8.909276779125436807e-01,8.897847769405035079e-01,8.900467064938625272e-01,8.899188355139441287e-01,8.874418608278679121e-01,9.083688237961915490e-01,8.753694962206297614e-01,8.982374729608963992e-01,8.385885554231461425e-01,8.159865027517629876e-01,8.292615592083150133e-01,8.351403187172627973e-01,8.167618143060223490e-01,7.684234269553412711e-01,7.700951476393557149e-01,8.610650119764853283e-01,8.960650119764852484e-01,8.612585794767694258e-01,9.234752290366956551e-01,8.456111564252668522e-01,8.648596812827371583e-01,8.152030523851392374e-01,7.777092860415381059e-01
6.862857218251783298e-01,0.000000000000000000e+00,2.273260351909777432e-01,2.511931462445652907e-01,7.418922522413690102e-02,2.349727823681110328e-01,2.154811071014451629e-01,2.238678644010294316e-01,2.287618655508868448e-01,2.287618655508868448e-01,2.276117557289867865e-01,2.296629717220012301e-01,2.224126155424520079e-01,2.280240312346613063e-01,9.310391615071409444e-01,9.239669125128894267e-01,9.161567609003682389e-01,9.285294963910681876e-01,9.283307994873154501e-01,9.310391615071409444e-01,9.115586959451313920e-01,6.550990284032295330e-01,7.719199274345999173e-01,7.728480295537678568e-01,7.704444474984365465e-01,6.314975881099206267e-01,7.696798918679063073e-01,7.734649286130597101e-01,7.688992571645453244e-01,7.756919963425945586e-01,7.714891126470038163e-01,7.694192887530546532e-01,7.849391851186928726e-01,7.319961846150411233e-01,7.762499947999329519e-01,7.524698117726302815e-01,7.513241044854138684e-01,7.523511195284842135e-01,7.593954630152242036e-01,9.307193796372832395e-01,7.825366828932225349e-01,8.140527129706167653e-01,6.660994371117878732e-01,7.642054977178484032e-01,9.035653676404835632e-01,9.276907718583415896e-01,8.008014276919630525e-01,8.406045369847758852e-01,7.904512389648535864e-01,7.223057524833974563e-01
7.583764602179119407e-01,2.273260351909777432e-01,0.000000000000000000e+00,8.078617900903101168e-02,2.619381696478220167e-01,4.773061320870239377e-02,8.892807280155888561e-02,8.608351706791622648e-02,8.280777815289674937e-02,8.280777815289674937e-02,8.904292462451396384e-02,8.158152603379524581e-02,8.399351154239471928e-02,8.454558309567976326e-02,7.711355905397669908e-01,8.048734675632098767e-01,7.906223398749752107e-01,7.857846378041863922e-01,7.841289350950407799e-01,7.711355905397669908e-01,7.919487443186226105e-01,8.004147142169826257e-01,9.163246033334900842e-01,9.172598436919735532e-01,9.203866848325075178e-01,7.764527132780939533e-01,9.157797393598433588e-01,9.180907014484552819e-01,9.171281927565666514e-01,9.071301263427513639e-01,9.164817846668971146e-01,9.178533921226487147e-01,9.094902141427420039e-01,8.783128822911905331e-01,9.130968777537719072e-01,9.313061845048933307e-01,9.278558334932124341e-01,9.256032361679198406e-01,9.261217948682419765e-01,7.788500980106259908e-01,5.999220714985360470e-01,6.621834313439594055e-01,7.653986315179405198e-01,8.635046921240010498e-01,7.295822151974316050e-01,7.482728406262874055e-01,6.037176752484066933e-01,6.738782051317580013e-01,9.232261005115489638e-01,8.487337033616242365e-01
8.382714309315169032e-01,2.511931462445652907e-01,8.078617900903101168e-02,0.000000000000000000e+00,2.211076907269062530e-01,4.884543456315834642e-02,1.076090618250039321e-01,9.438265910022151928e-02,9.268670187182492803e-02,9.268670187182490028e-02,9.779149652259358505e-02,8.777921752637657393e-02,9.319297075080096304e-02,9.338704217936937002e-02,8.046525827129864528e-01,8.111499532371682086e-01,8.055049694599039078e-01,8.016224901366987288e-01,7.920313510712206906e-01,8.046525827129864528e-01,8.171260721103117408e-01,7.902489629629532164e-01,9.067602851511927797e-01,9.098474521967043760e-01,9.041175571677654288e-01,7.674987514176532244e-01,9.083302758965067225e-01,9.057614659367284604e-01,9.072696655862924064e-01,9.031488746622265973e-01,9.074750730797647158e-01,9.100183145594871181e-01,8.955483667991475105e-01,8.851452265678885212e-01,9.038218873966754607e-01,9.546759395428759953e-01,9.670109385709864114e-01,9.545233265283903368e-01,9.476824644503293316e-01,7.754760613118605317e-01,6.274853468821754987e-01,6.588093946451938354e-01,7.294327164882609127e-01,8.275387770943214427e-01,6.857113471057136866e-01,6.870143442580222137e-01,6.061461432561260354e-01,6.523175355496706462e-01,9.377387150737502841e-01,8.684012680777901672e-01
6.910497947092467674e-01,7.418922522413690102e-02,2.619381696478220167e-01,2.211076907269062530e-01,0.000000000000000000e+00,2.923131075900264331e-01,2.385107701747687103e-01,2.409655904222579026e-01,2.471571532479826527e-01,2.471571532479826805e-01,2.422862199476740197e-01,2.439638210459110224e-01,2.464878763439495302e-01,2.470282242107677828e-01,9.574396481148669258e-01,9.286681628018257362e-01,9.285191858805110776e-01,9.452495329152443837e-01,9.462413508428385578e-01,9.574396481148669258e-01,9.407083467020542766e-01,6.359736980141003082e-01,7.532831435433142708e-01,7.486889517615648026e-01,7.496936470737419755e-01,6.132265791195039562e-01,7.539088746505596683e-01,7.516708323206724440e-01,7.526975717692309109e-01,7.539227836224281498e-01,7.532000479693075068e-01,7.522217897462081249e-01,7.697487309179856796e-01,7.172935513894579396e-01,7.624060157049847852e-01,7.449049390624242761e-01,7.417545573537549508e-01,7.374360482943758122e-01,7.341867897906352303e-01,9.332558814432247996e-01,7.894578099661554438e-01,8.165892147765582143e-01,6.168541061912882206e-01,7.149601667973487507e-01,9.128379343944816871e-01,9.264182309202917409e-01,8.421334459151889051e-01,8.658132102093647475e-01,7.199522605677458609e-01,6.561638497428881056e-01
7.857155807034775785e-01,2.349727823681110328e-01,4.773061320870239377e-02,4.884543456315834642e-02,2.923131075900264331e-01,0.000000000000000000e+00,4.784993420987345564e-02,4.245222260012247728e-02,3.795786852048559784e-02,3.795786852048559784e-02,4.287719309316185418e-02,3.896213423472079385e-02,3.775822266813495809e-02,3.806220528185467328e-02,7.361933499429728078e-01,7.568399019710501108e-01,7.550115130481704906e-01,7.424182237872687384e-01,7.382607312129945143e-01,7.361933499429728078e-01,7.490074478815954562e-01,8.454693660996329685e-01,9.616724844882698076e-01,9.662871185196065804e-01,9.629021376334239157e-01,8.219107717295124349e-01,9.614902135085786616e-01,9.626020612949376387e-01,9.618207641503739858e-01,9.610473023704735329e-01,9.619191838959872953e-01,9.631729358061373869e-01,9.468960023272827708e-01,9.337988171285520611e-01,9.543389712041416839e-01,9.788070748688850742e-01,9.837281328435116823e-01,9.845765841493669956e-01,9.860062778287244090e-01,7.441242856248651005e-01,5.856495413685158802e-01,6.274576189581985153e-01,8.233474510992719875e-01,9.214535117053326285e-01,6.664416875087604275e-01,6.982195696313485689e-01,5.551339569900080040e-01,6.139937221712754578e-01,9.934199159071777085e-01,9.204390269384287171e-01
6.769506636828778179e-01,2.154811071014451629e-01,8.892807280155888561e-02,1.076090618250039321e-01,2.385107701747687103e-01,4.784993420987345564e-02,0.000000000000000000e+00,6.817446760112867406e-04,1.145684846781958250e-03,1.145684846781958250e-03,8.958012952846928535e-04,1.551270956718631393e-03,9.371057417907336902e-04,1.145081725437691305e-03,7.035721458094382763e-01,7.023633541593041762e-01,7.008633391808938295e-01,7.010449312088382623e-01,7.011667964013631460e-01,7.035721458094382763e-01,7.006259280095671338e-01,8.822281192468878208e-01,9.989297450979839343e-01,9.981874806063155692e-01,9.987039525740047941e-01,8.588510891672915815e-01,9.986531855435172300e-01,9.990219922082939075e-01,9.986227370382784185e-01,9.983192587222970982e-01,9.988517290967302564e-01,9.984872371392983226e-01,9.993294157853204185e-01,9.625767968355047888e-01,9.993567586611603604e-01,9.824567170633502489e-01,9.712095921857506475e-01,9.796530637429980981e-01,9.826626196652379353e-01,7.059846800875180239e-01,5.523373673414949669e-01,5.893180134208514387e-01,8.491801527486060319e-01,9.472862133546664509e-01,6.829761224764258065e-01,7.379003295730953704e-01,5.874122221384773246e-01,6.173373803347620425e-01,9.627976930313342230e-01,8.976750580089004616e-01
6.885324745607372954e-01,2.238678644010294316e-01,8.608351706791622648e-02,9.438265910022151928e-02,2.409655904222579026e-01,4.245222260012247728e-02,6.817446760112867406e-04,0.000000000000000000e+00,3.307795108716149891e-04,3.307795108716149891e-04,4.574046936784648891e-04,2.169726683969753090e-04,2.440985584648558686e-04,3.819116734079642346e-04,7.041165777767969258e-01,7.028620663686465653e-01,7.011743407462565081e-01,7.010446558893158597e-01,7.002638519322654798e-01,7.041165777767969258e-01,7.022570625173719661e-01,8.829949338756029054e-01,9.996964779155795844e-01,9.991986215390844528e-01,9.991400502432064012e-01,8.596956672749112016e-01,9.996279670406319484e-01,9.996224832120248482e-01,9.994726734666311563e-01,9.988388988618602804e-01,9.996933769941468428e-01,9.995859613796641563e-01,9.990802314657506455e-01,9.647051074759008804e-01,9.999087314931490722e-01,9.883049858814484390e-01,9.785915698499079163e-01,9.855664838209323708e-01,9.876840336187665548e-01,7.032424792045792739e-01,5.506551809373235740e-01,5.865758125379126886e-01,8.455837950332492081e-01,9.436898556393096271e-01,6.755268990703234833e-01,7.273418904990605061e-01,5.825400253892871749e-01,6.123159663812334230e-01,9.668052818114742930e-01,9.017275778682248832e-01
6.932766339606423189e-01,2.287618655508868448e-01,8.280777815289674937e-02,9.268670187182492803e-02,2.471571532479826527e-01,3.795786852048559784e-02,1.145684846781958250e-03,3.307795108716149891e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.465554573736428385e-04,3.109184905587758724e-04,2.622550431063186741e-04,2.059769097058073280e-05,7.025793956369857929e-01,7.029744954670452683e-01,7.024531273735507009e-01,7.004854784530204492e-01,7.000159040768310081e-01,7.025793956369857929e-01,7.022648375097237938e-01,8.833311658735970573e-01,9.999960796392421969e-01,9.997534445426263794e-01,9.998084544980119226e-01,8.599964247923345129e-01,9.999675782873753693e-01,9.999558699230226555e-01,9.999558699230227665e-01,9.993410092577643677e-01,9.999967839120603719e-01,9.999698079083150226e-01,9.978440812221673895e-01,9.654844841436842628e-01,9.993637971148154886e-01,9.890819123318527195e-01,9.799937953953647973e-01,9.873479693918307820e-01,9.894411631003509067e-01,7.045037406260108437e-01,5.508730128314629493e-01,5.878370739593442584e-01,8.493290996106749313e-01,9.474351602167354613e-01,6.733517151290613345e-01,7.256072229796398654e-01,5.780384279353175669e-01,6.105588368996490711e-01,9.697096438128922635e-01,9.038423515132321118e-01
6.932766339606423189e-01,2.287618655508868448e-01,8.280777815289674937e-02,9.268670187182490028e-02,2.471571532479826805e-01,3.795786852048559784e-02,1.145684846781958250e-03,3.307795108716149891e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.465554573736428385e-04,3.109184905587758724e-04,2.622550431062853891e-04,2.059769097058073280e-05,7.025793956369857929e-01,7.029744954670452683e-01,7.024531273735507009e-01,7.004854784530204492e-01,7.000159040768310081e-01,7.025793956369857929e-01,7.022648375097237938e-01,8.833311658735971683e-01,9.999960796392421969e-01,9.997534445426263794e-01,9.998084544980119226e-01,8.599964247923345129e-01,9.999675782873753693e-01,9.999558699230226555e-01,9.999558699230227665e-01,9.993410092577643677e-01,9.999967839120603719e-01,9.999698079083150226e-01,9.978440812221673895e-01,9.654844841436842628e-01,9.993637971148154886e-01,9.890819123318527195e-01,9.799937953953647973e-01,9.873479693918307820e-01,9.894411631003509067e-01,7.045037406260108437e-01,5.508730128314629493e-01,5.878370739593442584e-01,8.493290996106749313e-01,9.474351602167354613e-01,6.733517151290614455e-01,7.256072229796397544e-01,5.780384279353175669e-01,6.105588368996490711e-01,9.697096438128922635e-01,9.038423515132321118e-01
