1.000000000000000000e+00,3.136507433877007700e-01,-1.669541792305232752e-01,-6.995873173212234786e-01,2.818902574939107786e-01,-3.492149824676279435e-01,3.758844643363701277e-01,2.986723918173074810e-01,2.670446624846072869e-01,2.670446624846070649e-01,3.025349403710147489e-01,2.563795371898392461e-01,2.709085877654350272e-01,2.672038387073991106e-01,2.968301667514893216e-01,3.884052158369513119e-01,4.011343890623422781e-01,3.160076413398434925e-01,2.645248102090514974e-01,2.968301667514893216e-01,4.050003192131906293e-01,-2.681637715876401540e-01,-2.703011241746743343e-01,-2.313502485190116198e-01,-2.761941490100404684e-01,-2.660495223260254671e-01,-2.621427306864297924e-01,-2.728511860836247416e-01,-2.652318462700234969e-01,-2.669780432924171443e-01,-2.661255700929608392e-01,-2.496124055191197844e-01,-3.891254919746106600e-01,-1.691299748041980855e-01,-3.215831530726428467e-01,7.607629717902558708e-02,2.267566483215801287e-01,1.382562719445666055e-01,9.906454188491421731e-02,2.215879046265172847e-01,2.521771536310581929e-01,2.215879046265172847e-01,-3.071000798432355072e-01,-3.071000798432355072e-01,-2.617238631784633562e-01,-4.898348602446381261e-01,-2.452508467566807127e-01,-9.906454188491417567e-02,2.319796507657386209e-01,1.902714263897461178e-01
3.136507433877007700e-01,1.000000000000000000e+00,-5.155069012731848810e-01,-6.746209749637682718e-01,5.054051651724206229e-01,-5.664852157874066263e-01,-4.365407140096341787e-01,-4.924524293401960073e-01,-5.250791036725788175e-01,-5.250791036725788175e-01,-5.174117048599116142e-01,-5.310864781466746454e-01,-4.827507702830130532e-01,-5.201602082310753383e-01,-5.402610767142733694e-01,-4.931127500859293633e-01,-4.410450726691211853e-01,-5.235299759404545838e-01,-5.222053299154364447e-01,-5.402610767142733694e-01,-4.103913063008761131e-01,5.215620328673591377e-01,5.205338171026666627e-01,5.143464696415473991e-01,5.303703500104230972e-01,5.233494126005288072e-01,5.354673875472907296e-01,5.102338092462684882e-01,5.406716189030311703e-01,4.953866910493693321e-01,5.234059156866406326e-01,5.372047416463022751e-01,4.337387658753804609e-01,5.644698803441698942e-01,4.916667013337802095e-01,6.502012548491312716e-01,6.578393034305741738e-01,6.509925364767713551e-01,6.040302465651720132e-01,-5.381291975818887074e-01,-5.872815896585210638e-01,-5.381291975818887074e-01,3.775189041032324666e-01,3.775189041032324666e-01,-6.789415313963276244e-01,-6.734940346111665255e-01,-6.544656582972977477e-01,-6.040302465651720132e-01,3.969917402343091650e-01,3.846283167773502099e-01
-1.669541792305232752e-01,-5.155069012731848810e-01,1.000000000000000000e+00,4.614254732731266073e-01,-7.462544643188131488e-01,6.817959119419840786e-01,4.071461813229408921e-01,4.261098862138918419e-01,4.479481456473550782e-01,4.479481456473551337e-01,4.063805025032404261e-01,4.561231597746984723e-01,4.400432563840352973e-01,4.363627793621349671e-01,5.257627297348863582e-01,3.008435495786004887e-01,3.958510675001648549e-01,4.281024146387572560e-01,4.391404326997281893e-01,5.257627297348863582e-01,3.870083712091820782e-01,-4.472092058909948320e-01,-4.421640222232673945e-01,-4.483989579464900954e-01,-4.692445655500502300e-01,-4.430180885206265184e-01,-4.385315957322890590e-01,-4.539380096563684353e-01,-4.475212850437778056e-01,-3.808675089516760370e-01,-4.432118977793137460e-01,-4.523559474843247274e-01,-3.966014276182801002e-01,-4.109747708301592639e-01,-4.206458516918131219e-01,-5.420412300326219457e-01,-5.190388899547495605e-01,-5.040215744527994923e-01,-5.074786324549465100e-01,4.743326799291601170e-01,6.301491529727221153e-01,4.743326799291601170e-01,-2.844757252711180295e-01,-2.844757252711180295e-01,4.809461515573523194e-01,5.226255069358619609e-01,6.594260246597443142e-01,5.074786324549466210e-01,-4.881740034103265180e-01,-4.582246890774950288e-01
-6.995873173212234786e-01,-6.746209749637682718e-01,4.614254732731266073e-01,1.000000000000000000e+00,-4.740512715127079835e-01,6.743637695789443942e-01,2.826062544999737858e-01,3.707822726651899825e-01,3.820886541878338871e-01,3.820886541878340537e-01,3.480566898493762662e-01,4.148052164908230255e-01,3.787135283279937648e-01,3.774197188042043294e-01,3.023161152467568336e-01,2.590003117522116649e-01,2.966335369339739292e-01,3.225167324220082343e-01,3.864576595251953961e-01,3.023161152467568336e-01,2.191595192645880985e-01,-3.794375308641319555e-01,-3.784019010079520684e-01,-3.989830146446955439e-01,-3.607837144517698769e-01,-3.833250094510219919e-01,-3.888685059767115204e-01,-3.717431062448566803e-01,-3.817977705752823026e-01,-3.543258310815105561e-01,-3.831671538650982534e-01,-4.001220970632475282e-01,-3.036557786609834220e-01,-4.565237326748122215e-01,-3.588125826445033306e-01,-6.978395969525068576e-01,-7.800729238065755577e-01,-6.968221768559357265e-01,-6.512164296688623955e-01,4.968262579209300478e-01,4.463939837484592887e-01,4.968262579209300478e-01,-4.470295840658747993e-02,-4.470295840658747993e-02,7.734186055021388118e-01,9.310154827242961284e-01,6.432362379416154408e-01,6.512164296688623955e-01,-5.849247671583350794e-01,-5.893417871852674184e-01
2.818902574939107786e-01,5.054051651724206229e-01,-7.462544643188131488e-01,-4.740512715127079835e-01,1.000000000000000000e+00,-9.487540506001759244e-01,-5.900718011651243655e-01,-6.064372694817190546e-01,-6.477143549865507222e-01,-6.477143549865509442e-01,-6.152414663178265020e-01,-6.264254736394064826e-01,-6.432525089596631274e-01,-6.468548280717849597e-01,-7.162643207657797273e-01,-5.244544186788382412e-01,-5.234612392034077022e-01,-6.349968861016292987e-01,-6.416090056189237556e-01,-7.162643207657797273e-01,-6.047223113470289180e-01,6.490642354615541176e-01,6.447790430445716758e-01,6.754069882562344640e-01,6.687090195083869038e-01,6.451561392033068332e-01,6.406075023296022852e-01,6.555277845288504102e-01,6.486828548717935572e-01,6.405147758504785571e-01,6.453330135379500287e-01,6.518547350252792416e-01,5.350084605467622101e-01,6.624874351813911932e-01,5.839598953001015058e-01,7.006337395838375670e-01,7.216362843083002909e-01,7.504263447041606971e-01,7.720880680624319092e-01,-5.550392096214985527e-01,-6.334224368114065307e-01,-5.550392096214985527e-01,7.058211102398972425e-01,7.058211102398972425e-01,-7.407586430896476726e-01,-6.650104283575002384e-01,-9.300124464521366541e-01,-7.720880680624317982e-01,8.669849295483610385e-01,8.255743350474127329e-01
-3.492149824676279435e-01,-5.664852157874066263e-01,6.817959119419840786e-01,6.743637695789443942e-01,-9.487540506001759244e-01,1.000000000000000000e+00,6.810004386008435828e-01,7.169851826658503180e-01,7.469475431967627088e-01,7.469475431967627088e-01,7.141520460455875741e-01,7.402524384351948372e-01,7.482785155457670756e-01,7.462519647876356688e-01,7.587110003801805780e-01,6.210673201929987064e-01,6.332565796788631740e-01,7.172118414182078183e-01,7.449284585800365344e-01,7.587110003801805780e-01,6.732836807893630704e-01,-7.475735517753302473e-01,-7.444832299217992722e-01,-7.752474567973770547e-01,-7.526809175561596232e-01,-7.460718115300833952e-01,-7.432680900571910776e-01,-7.506804086329177395e-01,-7.454717610024932384e-01,-7.403153491364902195e-01,-7.461278926399150802e-01,-7.544862387075826904e-01,-6.459733488485519537e-01,-7.808810030792360246e-01,-6.955931413609443004e-01,-8.587138324592339389e-01,-8.915208856234106971e-01,-8.971772276624464526e-01,-9.067085188581631705e-01,7.058380958342326261e-01,7.252993538395230422e-01,7.058380958342326261e-01,-6.708011891466617582e-01,-6.708011891466617582e-01,9.018830028151604283e-01,8.563139802354537977e-01,9.833174797157356872e-01,9.067085188581632815e-01,-9.561327727145184641e-01,-9.362601795895245660e-01
3.758844643363701277e-01,-4.365407140096341787e-01,4.071461813229408921e-01,2.826062544999737858e-01,-5.900718011651243655e-01,6.810004386008435828e-01,1.000000000000000000e+00,9.954550354932580891e-01,9.923621010214536131e-01,9.923621010214536131e-01,9.940279913647687149e-01,9.896581936218757924e-01,9.937526283880617761e-01,9.923661218304153930e-01,9.761856946037446026e-01,9.842443056046388250e-01,9.942444054607075810e-01,9.930337919410776593e-01,9.922213573242451012e-01,9.761856946037446026e-01,9.958271466028855157e-01,-9.926319060903625591e-01,-9.928649673198923775e-01,-9.879165373754373869e-01,-9.913596838266987010e-01,-9.923405944486107799e-01,-9.910212369567815704e-01,-9.934799480552929385e-01,-9.908182469218561605e-01,-9.887950581486474322e-01,-9.923448606448683762e-01,-9.899149142619889652e-01,-9.955294385688027159e-01,-9.727342011255878385e-01,-9.957117244077354767e-01,-8.830447804223350294e-01,-8.080639479050046869e-01,-8.643537582866545055e-01,-8.844174644349195313e-01,9.601021327498796554e-01,9.473805140196626118e-01,9.601021327498796554e-01,-8.430192001422212034e-01,-8.430192001422212034e-01,7.916534363640578276e-01,5.917755806238083061e-01,7.681290453926072903e-01,8.844174644349196424e-01,-7.519846202088948939e-01,-7.845003867260028629e-01
2.986723918173074810e-01,-4.924524293401960073e-01,4.261098862138918419e-01,3.707822726651899825e-01,-6.064372694817190546e-01,7.169851826658503180e-01,9.954550354932580891e-01,1.000000000000000000e+00,9.977948032608559004e-01,9.977948032608557893e-01,9.969506353754769012e-01,9.985535155440200539e-01,9.983726762769009611e-01,9.974539221772802389e-01,9.725561481546866061e-01,9.809195575423560465e-01,9.921710616916230574e-01,9.930356274045608611e-01,9.982409871182300609e-01,9.725561481546866061e-01,9.849529165508532635e-01,-9.977440036151300484e-01,-9.979765194371973402e-01,-9.946574769272297223e-01,-9.942670016213760453e-01,-9.979711151660751733e-01,-9.975197802708795081e-01,-9.974832214134995434e-01,-9.964844897775411159e-01,-9.922593257457349436e-01,-9.979558466276455819e-01,-9.972397425310942642e-01,-9.938682097716711183e-01,-9.869229387282278942e-01,-9.993915432876602223e-01,-9.220332392096561858e-01,-8.572771323327198489e-01,-9.037765588062163236e-01,-9.178935574584436985e-01,9.783834719694711746e-01,9.585950900474723424e-01,9.783834719694711746e-01,-8.190434820398422300e-01,-8.190434820398422300e-01,8.413149257380732049e-01,6.621651744507077719e-01,8.006103570538742886e-01,9.178935574584436985e-01,-7.787018787431621014e-01,-8.115171857881654516e-01
2.670446624846072869e-01,-5.250791036725788175e-01,4.479481456473550782e-01,3.820886541878338871e-01,-6.477143549865507222e-01,7.469475431967627088e-01,9.923621010214536131e-01,9.977948032608559004e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.983562969508424922e-01,9.979272100629416054e-01,9.982516330459578757e-01,9.998626820601962395e-01,9.828040290867613438e-01,9.801700302196977299e-01,9.836458175096614021e-01,9.967634769798631167e-01,9.998939728211265754e-01,9.828040290867613438e-01,9.849010832685081152e-01,-9.999855502684243946e-01,-9.999738642616143869e-01,-9.983562969508424922e-01,-9.987230299867460026e-01,-9.999761652822304336e-01,-9.997838552491693509e-01,-9.997057994868182584e-01,-9.997057994868184805e-01,-9.956067283850955629e-01,-9.999785594137358125e-01,-9.997987193887665214e-01,-9.856272081477825964e-01,-9.921187831801174806e-01,-9.957586474321032943e-01,-9.272127488790181671e-01,-8.666253026357649825e-01,-9.156531292788723242e-01,-9.296077540023395258e-01,9.699750624932611531e-01,9.571428774198760259e-01,9.699750624932611531e-01,-8.440121792226809028e-01,-8.440121792226809028e-01,8.558161520131539746e-01,6.737296245801787098e-01,8.306210067470050085e-01,9.296077540023395258e-01,-7.980642920859487566e-01,-8.256156767548802344e-01
2.670446624846070649e-01,-5.250791036725788175e-01,4.479481456473551337e-01,3.820886541878340537e-01,-6.477143549865509442e-01,7.469475431967627088e-01,9.923621010214536131e-01,9.977948032608557893e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.983562969508424922e-01,9.979272100629416054e-01,9.982516330459579867e-01,9.998626820601960175e-01,9.828040290867611217e-01,9.801700302196978409e-01,9.836458175096612910e-01,9.967634769798631167e-01,9.998939728211262423e-01,9.828040290867611217e-01,9.849010832685078931e-01,-9.999855502684247277e-01,-9.999738642616143869e-01,-9.983562969508424922e-01,-9.987230299867460026e-01,-9.999761652822302116e-01,-9.997838552491693509e-01,-9.997057994868182584e-01,-9.997057994868184805e-01,-9.956067283850955629e-01,-9.999785594137358125e-01,-9.997987193887666324e-01,-9.856272081477824853e-01,-9.921187831801172585e-01,-9.957586474321030723e-01,-9.272127488790181671e-01,-8.666253026357649825e-01,-9.156531292788723242e-01,-9.296077540023396368e-01,9.699750624932610421e-01,9.571428774198762479e-01,9.699750624932610421e-01,-8.440121792226809028e-01,-8.440121792226809028e-01,8.558161520131537525e-01,6.737296245801789318e-01,8.306210067470050085e-01,9.296077540023397479e-01,-7.980642920859488676e-01,-8.256156767548802344e-01
