[ 3.90600493  0.21741288 -1.19719312]
[ 4.09434456  0.38623375 -0.94738132]
[ 3.99083419 -0.1709578  -1.10680906]
[ 4.14946386  0.28410425 -1.17052487]
[ 3.90399083  0.67875844 -0.75198768]
[ 3.90801498 -3.55534806 -1.25276297]
[ 4.37449837  1.30833282 -0.7788607 ]
[ 4.51415079  0.53062825 -1.25276297]
[ 4.62497281  0.57848427 -4.27666612]
[ 4.96284463  1.76766192 -0.54133159]
[ 4.97673374 -1.25276297 -0.22825865]
[ 5.23644196  1.81528997 -0.17824823]
[ 4.45318383  2.32336763  0.49181754]
[ 5.04985601  2.45816332  1.29442271]
[ 5.20948615  0.73088751 -0.30251875]
[ 5.31811999  1.25276297 -1.43893809]
[ 5.27811466  0.98082925  0.72054615]
[ 5.37989735  0.64662716 -0.877123  ]
[ 5.31320598  1.25276297  0.30178668]
[ 5.43807931  2.19722458  1.42711636]
[ 5.3981627   0.25131443  0.38484582]
[ 5.60211882  1.27296568 -1.05860695]
[ 5.57972983 -0.15415068 -0.45783309]
[ 5.388615    0.78629051 -2.7532753 ]
[ 5.49182611  1.09024404 -0.4365228 ]
[ 5.10163316  1.22645725 -1.28167892]
[ 5.1785198   0.96546178  0.18815955]
[ 5.53299415  1.75891836 -1.40801978]
[ 5.4107528   1.42482803  0.35299786]
[ 5.7598477   2.59205129  0.91710673]
[ 5.67880649  2.10819095  1.97364001]
[ 5.81562196  1.36097655  0.09806121]
[ 6.13426535  1.46819211 -4.18514649]
[ 6.05888952  1.20896035 -0.26248496]
[ 5.79842577  2.28360613 -0.43664623]
[ 5.5654778   2.61783369 -0.25000101]
[ 5.63053055  2.17247641  2.41974571]
[ 5.51789457  3.39114705  3.65013863]
[ 5.50979311 -0.40047757  2.26971749]
[ 5.39612443  0.63997242 -2.43495098]
[ 5.20543424  1.69927862 -0.67234465]
[ 5.04658142  1.34137171 -1.44773564]
[ 5.15577406  0.94112271 -0.09162311]
[ 5.14487477 -1.31463837 -0.90512877]
[ 4.94648781  1.48387469 -0.52486936]
[ 5.49450074  2.32893487  0.38369655]
[ 5.61902311  1.52822786 -0.21301643]
[ 6.98841318        -inf        -inf]
[ 6.7117404   1.6563215  -2.25570151]
[ 6.81948857  0.41100529 -2.21783882]
[  6.91075079   0.41100529 -29.28245984]
[ 6.97821374  0.48729513 -5.88502295]
[ 7.07580886  1.23474446 -2.87263393]
[ 7.2943773   2.53093247 -0.92417856]
[ 3.19663022  3.72227969  0.43222367]
[ 2.38876279 -0.76090928  0.34362223]
[ 2.66374994 -2.09383028 -3.85906524]
[ 2.98820401 -1.47330574 -5.42281935]
[ 2.78192005 -2.30258509 -4.72210898]
[ 3.314186   -1.15430119 -4.46232658]
[ 3.30505352 -4.75359019 -4.49462101]
[ 4.02535169  0.41419879 -2.52455921]
[ 2.74084002  0.11778304 -2.61343803]
[ 2.80051543 -4.15888308 -3.97929751]
[ 2.80336038 -4.15888308        -inf]
[ 3.94642443 -0.12641392 -3.83318294]
[ 3.97029191 -3.14415228 -3.54385814]
[ 4.26241707 -1.22153913 -5.49049982]
[  4.28702891  -1.22153913 -28.23548273]
[ 3.86597907 -0.58778666 -3.96879129]
[ 4.75143269  0.21217452 -3.42404597]
[ 3.95603989  0.38983979 -2.76310534]
[ 4.33401742 -0.65058757 -3.13625285]
[ 3.9982007  -0.70457588 -3.76825988]
[ 4.34055339 -0.65885811 -3.74950869]
[ 4.26969745 -2.07944154 -4.18014857]
[ 4.48582343 -0.86575992 -4.31919987]
[ 4.45725006 -2.79728133 -4.44399064]
[ 4.20469262 -0.78015856 -4.66058796]
[ 4.73180284 -0.11179141 -3.64924159]
[ 4.26969745  0.04879016 -3.02401305]
[ 4.73838903 -0.02882044 -3.08030485]
[ 4.82028157 -1.41161217 -4.00655224]
[ 4.64918707 -0.39688136 -3.45485595]
[ 4.94520749 -0.17768118 -3.3493401 ]
[ 4.73295594 -0.81989889 -3.86582363]
[  4.72517298  -0.81989889 -25.12181729]
[ 4.76856373 -1.82454929 -3.94187297]
[ 4.40060302 -0.14723024 -3.71357664]
[ 4.6298628  -0.59306372 -3.28994311]
[ 4.72072853 -1.55137411 -4.90546756]
[ 4.97154791 -0.17185026 -4.09938555]
[ 4.87718919 -1.51344954 -4.01714389]
[  4.86368088  -1.51344954 -26.65701477]
[ 5.13285293 -0.28141246 -3.99574693]
[ 5.09815765 -2.35647018 -4.27401525]
[ 5.12098335 -2.43147611 -5.46132301]
[-1.60943791        -inf        -inf]
[ -1.48861856  -7.77275272 -11.88362658]
[ -1.42711636  -7.77275272 -35.39339431]
[-0.51278833 -5.13579844 -9.32094223]
[ -0.4462871   -5.13579844 -32.86112206]
[-0.02020271 -3.78685986 -6.79536074]
[ 0.56531381 -2.81341072 -5.85281805]
[ 1.141033   -2.32424659 -5.91299293]
[ 0.67803354 -3.74340029 -5.99940939]
[ 0.87129337 -4.91055184 -7.51546895]
[ 0.92028275 -4.06617369 -6.57389501]
[ 0.97455964 -5.85793315 -8.14031554]
[ 0.69813472 -3.91202301 -7.24422752]
[ 0.63127178 -4.23744541 -7.39018143]
[ 0.53649337 -5.10416135 -8.11494565]
[ 0.39877612 -4.28671645 -7.64191048]
[ 0.62057649 -3.55920163 -5.73001103]
[ 0.53649337 -3.28341435 -4.10497782]
[ 0.13976194 -4.64026151 -7.64155106]
[ 0.03922071 -6.2146081  -8.87970691]
[ 0.34721076 -5.09139665 -8.92068174]
[  0.58577314  -5.09139665 -33.8869233 ]
[  0.74668795  -5.09139665 -33.20837417]
[ 0.62593843 -4.19970508 -6.62873127]
[ 0.55961579 -5.21130599 -7.74273265]
[ 0.56840167 -8.28147086 -9.27681125]
[  0.57725318  -8.28147086 -33.31154184]
[  0.58221562  -8.28147086 -32.61503117]
[  0.59376623  -7.98389471 -13.45195485]
[  0.60537105  -7.98389471 -33.48888173]
[  0.61518564  -7.98389471 -33.58946453]
[  0.56073761  -6.4332973  -10.35179927]
[  0.51282363  -6.4332973  -33.43174986]
[ 0.59209834 -6.10924758 -9.69219065]
[  0.60431597  -6.10924758 -31.28820609]
[ 0.51824136 -6.00182733 -9.47182245]
[  0.42243373  -6.00182733 -34.11005956]
[  0.32185936  -6.00182733 -33.78198271]
[  0.30010459  -6.00182733 -32.42988025]
[ 0.42356561 -5.84023358 -9.33549662]
[  0.53344541  -5.84023358 -33.55016272]
[  0.63243805  -5.84023358 -33.55016272]
[  0.65232519  -5.84023358 -32.17134497]
[ 0.63826155 -7.72973533 -9.81034852]
[  0.62446823  -7.72973533 -33.58703656]
[  0.61000443  -7.72973533 -33.62039675]
[  0.60976557  -7.72973533 -28.34106761]
[  0.58419874  -7.18032371 -12.15226502]
[  0.55752513  -7.18032371 -37.69351927]
[  0.53056853  -7.18032371 -33.5341826 ]
[  0.52472853  -7.18032371 -31.3110788 ]
[  0.56156579  -6.86891545 -10.43027304]
[  0.59652178  -6.86891545 -33.48488798]
[  0.63085037  -6.86891545 -33.50141728]
[  0.64185389  -6.86891545 -32.38631852]
[  0.71551421  -6.04025471 -10.72495375]
[  0.78411896  -6.04025471 -43.55963853]
[  0.84831775  -6.04025471 -33.55018389]
[  0.87546874  -6.04025471 -32.15978043]
[ 0.83971819 -6.55108033 -9.64778853]
[  0.80136077  -6.55108034 -33.8665126 ]
[ 0.76147316 -6.55108034        -inf]
[  0.74193734  -6.55108034 -33.34067394]
[ 2.6361961       -inf       -inf]
[ 1.58923521 -1.66733189 -5.5385329 ]
[ 1.29198368 -3.10109279 -5.27188411]
[ 1.24126859 -5.04700294 -6.58744798]
[ 0.94000726 -3.43756503 -6.99291309]
[ 0.77932488 -4.70525364 -7.50579844]
[ 0.81536481 -6.08107671 -8.0353551 ]
[ 0.37156356 -3.73708156 -7.17182639]
[-0.2800919  -4.45921627 -8.49640242]
[ -0.4462871   -4.45921627 -33.33482224]
[-0.49429632 -7.3983782  -8.40539778]
[ -0.38967137  -6.80977487 -10.47910757]
[ -0.29496342  -6.80977487 -35.85290655]
[ -0.27443685  -6.80977487 -33.46477018]
[ -0.3228014   -7.43838353 -10.49320472]
[ -0.35667494  -7.43838353 -36.27884402]
[ -0.4462871   -6.57461083 -10.88324632]
[ -1.74755784e-03  -5.13738700e+00  -9.03509781e+00]
[  9.95033085e-03  -5.13738700e+00  -3.24342146e+01]
[-0.25913511 -5.54517744 -8.73836473]
[-0.27443685 -5.54517744        -inf]
[ -0.46203546  -6.15109469 -10.444771  ]
[-0.19845094 -5.6860829  -9.22400389]
[ 3.39819287        -inf        -inf]
[ 3.36115075 -4.02684433 -8.13771819]
[  3.32204044  -4.02684433 -31.04719234]
[  3.28334612  -4.02684433 -31.50139593]
[  3.2417008   -4.02684433 -31.9578536 ]
[  3.2047769   -4.02684433 -31.37562973]
[ 3.49602338 -1.99052721 -5.97873357]
[  3.56019345  -1.99052721 -29.68605487]
[ 3.49487112 -3.31158522 -5.86486535]
[  3.45536986  -3.31158522 -30.78181015]
[ 3.55563373 -2.05212573 -5.06039209]
[ 3.31998733 -1.83394108 -5.07258882]
[ 2.18492705  0.29320252 -2.47275365]
[ 1.73871025 -2.1690537  -3.12809816]
[ 1.32972401 -2.68510127 -6.4097668 ]
[ 2.62321827 -0.33647224 -2.88431869]
[ 1.42310833 -0.3741741  -2.30105565]
[ 1.38629436 -4.53617731 -3.02893034]
[ 1.05082162 -2.50802907 -5.288165  ]
[ 0.9477894  -3.67086095 -5.28076279]
[ 0.69314718 -3.87693169 -8.68386786]
[ 0.71783979 -5.82894562 -6.57737458]
[ 1.03087913 -4.39386109 -8.77666867]
[  1.25846099  -4.39386109 -33.53486703]
[ 1.44456327 -3.3730265  -6.86429571]
[ 0.58778666 -1.05391211 -2.9060035 ]
[ 0.26711487 -4.81647928 -5.18828395]
[  0.25464222  -4.81647928 -29.72704589]
[-0.11653382 -3.55534806 -6.52754984]
[-0.02020271 -4.80584088 -5.70142398]
[  0.18232156  -4.94811494 -10.26012196]
[ 0.46373402 -4.4969566  -9.0653541 ]
[ 0.50077529 -6.14561523 -8.04273521]
[ 0.36464311 -4.89285226 -7.97374234]
[ 0.41871033 -4.47163879 -5.91299293]
[ 0.3220835  -5.29831737 -7.44093781]
[ 1.93152141        -inf        -inf]
[ 2.01700145 -4.59578045 -8.70665431]
[  2.07568449  -4.59578045 -34.56782624]
[ 2.08545949 -6.65822497 -8.8426376 ]
[  2.09482396  -6.65822497 -33.51689508]
[  2.10441454  -6.65822497 -33.55014288]
[  2.10535292  -6.65822497 -31.22956008]
[ 2.16459479 -4.80188048 -9.08264477]
[  2.22052249  -4.80188048 -42.17334417]
[ 2.27348726 -4.80188048        -inf]
[  2.32459117  -4.80188048 -34.13833875]
[  2.37091108  -4.80188048 -31.93730489]
[  2.41591378  -4.80188048 -31.36023899]
[ 2.35137526 -3.68887945 -6.73697971]
[ 2.27102119 -4.32071913 -8.55821351]
[ 2.18364171 -4.32071913        -inf]
[  2.13298231  -4.32071913 -34.12970143]
[ 2.13219211 -9.13776968 -8.45597704]
[  2.13179677  -9.13776968 -32.88946873]
[ 2.26072089 -3.14741686 -6.44075407]
[ 2.16239667 -4.21839721 -6.96362876]
[  2.14358936  -4.21839721 -30.76964909]
[ 2.17702187 -5.24520754 -7.91960875]
[ 2.138889   -4.60517019 -7.67819413]
[ 2.18193827 -5.0957931  -8.2384165 ]
[  2.20717491  -5.0957931  -32.78986625]
[ 2.11745961 -4.03265099 -7.52017236]
[ 2.12767217 -6.53910414 -8.03178677]
[  2.13812239  -6.53910414 -34.22629739]
[  2.14846453  -6.53910414 -33.55009527]
[  2.15886775  -6.53910414 -33.34972823]
[  2.15986879  -6.53910414 -29.51269201]
[ 4.22462693        -inf        -inf]
[ 2.07065304  2.49186571  0.8824278 ]
[ 3.69511     0.64247289 -0.1952297 ]
[ 3.9902795  -1.22403078 -3.37569518]
[ 5.17116558  1.50859393 -1.85450338]
[ 4.34992486  0.48067759 -2.29644982]
[  1.54756251   0.48067759 -31.16659182]
[ 1.80367402 -3.81092689 -3.63286661]
[  1.9139771   -3.81092689 -33.0549772 ]
[ 2.89017363 -1.69349383 -5.93258766]
[  3.38088393  -1.69349383 -33.78180629]
[  3.41772668  -1.69349383 -27.33528903]
[ 2.56494936 -1.21533656 -4.81049434]
[ 3.38745875 -1.30203402 -4.67547271]
[  3.63098548  -1.30203402 -30.32818941]
[ 3.55850908 -3.15666264 -5.28376064]
[  3.48167658  -3.15666264 -32.37870032]
[  3.39844585  -3.15666264 -40.36216662]
[  3.31076493  -3.15666264 -32.24747409]
[  3.21122501  -3.15666264 -32.28070347]
[  3.1006704   -3.15666264 -31.24757922]
[  3.09104245  -3.15666264 -27.05972832]
[ 3.32862669 -2.2140317  -5.87399875]
[ 2.1438824  -1.14727746 -4.96240908]
[  2.0255132   -1.14727746 -37.42994775]
[ 1.83233458 -3.82453555 -5.32938034]
[  1.60152094  -3.82453555 -33.83304189]
[  1.32441896  -3.82453555 -33.95477498]
[ 2.28848617 -2.14295495 -5.92354523]
[  2.79116511  -2.12645551 -10.22810671]
[ 2.25758773 -1.6183006  -4.67365514]
[ 2.83321334 -1.0841716  -3.71388568]
[ 2.55722731 -1.92121754 -4.05661454]
[ 2.8678989  -1.81973332 -4.54333725]
[ 2.12106322 -1.81734722 -5.16844365]
[ 2.32238772 -3.34971543 -5.59205305]
[ 3.22286785 -1.32399048 -5.49078845]
[ 2.62698073 -1.68890208 -4.90761945]
[  2.46809953  -1.68890208 -28.46675259]
[ 3.76815264 -0.64435702 -4.43722618]
[ 3.56104608 -1.69232557 -4.12796117]
[ 3.96271612 -0.23457225 -3.11636026]
[ 3.8286414  -1.57866625 -3.46858085]
[ 4.15575319 -0.6761496  -3.89107058]
[ 4.04830062 -1.46040233 -3.63234482]
[ 4.00003388 -2.47248413 -5.37784867]
[ 4.06388535 -2.59026717 -5.70769637]
[ 4.06388535        -inf  3.65013863]
[ 4.35027794  0.01566612 -2.92877286]
[ 4.35027794        -inf -3.53968194]
[ 4.2822063   3.84862669  3.65013863]
[ 4.2822063         -inf  2.74586769]
[ 4.06216566 -0.89508852 -4.45043659]
[ 4.06216566        -inf  2.74586769]
[ 4.44147409 -0.04380262 -3.37600713]
[ 4.44147409        -inf  3.65013863]
[ 3.51452607 -0.08766094 -4.11301263]
[ 3.51452607        -inf  2.74586769]
[ 3.65065824 -2.04835095 -5.68593711]
[ 3.65065824        -inf  3.65013863]
[ 4.04129534 -0.3834862  -3.67932307]
[ 3.65065824  3.84862669  3.65013863]
[ 4.04129534  4.01863274  2.74586769]
[ 4.17745947 -1.6214141   0.27740409]
[ 1.17248214  3.43350322  2.74671368]
[ 1.79674701  4.01863274  2.74586769]
[ 4.84418709  1.18462467  0.34713986]
[ 4.62497281  3.84862669  3.65013863]
[ 4.84418709  0.04082199  0.69252695]
[ 4.84418709        -inf -1.90508815]
[ 4.47733681  0.61903921 -2.42548323]
[ 4.2527718   3.84862669  3.65013863]
[ 4.47733681  4.01863274  2.74586769]
[ 4.94164242  0.65540685  0.68755889]
[ 5.39362755        -inf        -inf]
[ 3.66821381  1.11995435 -2.9575831 ]
[  1.69927862   1.11995435 -28.49787932]
[ 1.25276297 -2.1551798  -1.75180421]
[ 1.65642327 -3.55668228 -6.04593329]
[  1.72988407  -3.55668228 -31.49867405]
[ 1.53039471 -1.77195684 -3.40855774]
[ 1.93152141 -1.81488189 -3.73909921]
[ 2.14358936 -1.59086153 -5.27624141]
[ 1.31372367 -1.42503519 -3.80710009]
[ 1.178655   -3.39407991 -4.21443894]
[ 2.7080502       -inf       -inf]
[ 2.59859842 -3.68558214 -7.81271653]
[  2.48198649  -3.68558214 -31.45790254]
[  2.3451629   -3.68558214 -33.24574126]
[  2.18660571  -3.68558214 -31.47074234]
[  1.99808222  -3.68558214 -32.45159717]
[  1.76556305  -3.68558214 -42.92711598]
[  1.45622685  -3.68558214 -33.88697433]
[  1.03313877  -3.68558214 -33.3202207 ]
[  0.28517894  -3.68558214 -33.48350285]
[ 0.64710324 -4.12824611 -6.77298937]
[ 0.91629073 -3.57215518 -7.46869469]
[  1.41905817  -3.62031678 -10.7402064 ]
[  1.75205692  -3.62031678 -42.92711598]
[  1.89461685  -3.62031678 -33.2134526 ]
[ 0.72270598 -1.73421651 -4.85110685]
[ 2.65784155 -1.5924608  -5.0620263 ]
[  3.28370256  -1.5924608  -33.14455389]
[ 3.66569379 -1.5924608         -inf]
[  3.941429    -1.5924608  -31.24762578]
[  4.15733532  -1.5924608  -31.24759191]
[  4.33746502  -1.5924608  -33.19362304]
[  4.48317625  -1.5924608  -32.01215387]
[  4.61437036  -1.5924608  -30.98136967]
[  4.73033172  -1.5924608  -30.55450399]
[  4.73391514  -1.5924608  -25.52707699]
[ 4.55979689 -1.21077555 -4.80124389]
[ 4.34883348 -1.21077555        -inf]
[  4.07608278  -1.21077555 -34.28955671]
[  3.72169115  -1.21077555 -33.1102023 ]
[  3.14235347  -1.21077555 -33.53345455]
[  2.11142459  -1.21077555 -31.46431396]
[ 2.04279244 -4.72882389 -5.36801587]
[  1.97033324  -4.72882389 -34.06647493]
[ 1.89221067 -4.72882389        -inf]
[  1.81035933  -4.72882389 -35.02940767]
[  1.7180403   -4.72882389 -35.0631764 ]
[  1.61632352  -4.72882389 -42.80933294]
[  1.50110891  -4.72882389 -34.08273545]
[  1.37311117  -4.72882389 -34.06647493]
[ 1.22629137 -4.72882389        -inf]
[  1.05721842  -4.72882389 -34.45006966]
[  0.87962675  -4.72882389 -34.87869849]
[ 1.0774184 -4.7512628 -8.1577071]
[  1.19392247  -4.7512628  -34.83500404]
[  1.36411135  -4.58496748 -10.55529771]
[  1.45861502  -4.58496748 -34.61834788]
[ 2.37441604 -2.26387058 -6.49432961]
[  2.50143595  -2.26387058 -31.04493405]
[ 3.64414356  0.26428549 -2.81461759]
[ 1.76130026 -0.41273638 -3.21666565]
[ 1.75613229 -7.06190596 -3.96938038]
[ 2.66025954 -0.49781539 -3.1354636 ]
[ 2.90142159 -0.83624802 -3.94291868]
[ 2.73111547 -1.89711998 -3.48343548]
[ 2.90580757 -2.48034564 -5.00900397]
[ 5.72031178        -inf        -inf]
[ 1.08518927  2.53250563 -0.6455482 ]
[ 0.96186039 -5.19587656 -1.59506901]
[  0.82358706  -5.19587656 -33.6168624 ]
[  0.66307863  -5.19587656 -33.55016008]
[  0.47523772  -5.19587656 -33.58496083]
[  0.23940708  -5.19587656 -33.60151241]
[  0.05826891  -5.19587656 -33.3133003 ]
[ -0.07257069  -5.13126328 -10.99377376]
[ 0.04132473 -6.31469156 -8.99125476]
[  0.11332869  -6.31469156 -35.3684603 ]
[-0.17435339 -5.16478597 -8.78150298]
[ 0.37843644 -4.60517019 -8.28031945]
[  0.60431597  -4.60517019 -43.81345439]
[ 0.57614509 -7.09007684 -8.63600134]
[  0.54812141  -7.09007684 -33.90554324]
[  0.42050181  -5.70084562 -10.11468503]
[  0.32858406  -5.70084561 -33.14444223]
[  0.08143917  -5.30109901 -10.52212122]
[  2.95588022e-02  -5.30109901e+00  -3.14625343e+01]
[-0.03620305 -6.80239476 -9.63074706]
[ -0.10536052  -6.80239476 -35.87817548]
[  3.22556151e-03  -6.38166218e+00  -9.98778947e+00]
[  9.95033085e-03  -6.38166218e+00  -3.06024296e+01]
[-0.37106368 -5.25030815 -9.08158542]
[ 0.11194593 -4.95844954 -8.51149542]
[  0.24686008  -4.95844954 -32.71456539]
[  0.50748059  -5.09182545 -11.16611454]
[  0.66782937  -5.09182545 -34.59092372]
[ 1.90657514 -2.46091114 -6.56099995]
[ 4.94164242  0.8148397  -3.30121872]
[ 1.25882167  0.78903439 -2.63196692]
[  0.27763174   0.78903439 -29.45335234]
[ 0.77010822 -4.26869795 -3.29897034]
[ 0.59332685 -5.12735957 -7.99295604]
[ 0.62057649 -6.57925121 -8.50051468]
[-0.03045921 -3.11226609 -6.07726454]
[ 0.08975501 -6.19910391 -7.17850501]
[  0.09531018  -6.19910391 -42.28197801]
[ 0.36464311 -5.10416135 -9.53681808]
[ 0.         -4.84633224 -8.29916474]
[ 0.18509548 -5.70378247 -8.60356607]
[  0.20701417  -5.70378247 -30.46271281]
[ 0.11332869 -5.96847503 -8.89544937]
[ -0.071496    -5.79314265 -11.74773445]
[-0.03045921 -7.19543735 -9.52442247]
[ 0.29071723 -5.11221509 -9.35608141]
[  0.40546511  -5.11221509 -32.56522173]
[-0.15045382 -4.57391764 -8.24126209]
[ -0.16251893  -4.57391764 -28.39082209]
[ 3.14441087        -inf        -inf]
[ 2.89864884 -2.50648077 -6.63361516]
[  2.57830337  -2.50648077 -31.54608895]
[  2.10412525  -2.50648077 -31.24760038]
[  1.19593327  -2.50648077 -32.04074285]
[ -0.15082289  -2.50648077 -32.82394458]
[-0.18603576 -7.62559507 -6.62335391]
[ -0.22253398  -7.62559507 -44.97578586]
[ -0.24846136  -7.62559507 -37.82953591]
[ -0.15665381  -6.61561886 -10.33038211]
[-0.15665381        -inf -7.71423114]
[ -0.15431736  -9.39266193 -12.57071576]
[-0.01207258 -5.79375807 -9.58269295]
[-0.01207258        -inf -6.89237036]
[ -0.02577231  -8.38683137 -12.46436882]
[ -3.04592075e-02  -8.38683137e+00  -3.44811328e+01]
[  0.09975831  -6.11406687 -10.12688254]
[  0.18232156  -6.11406687 -33.27284905]
[ 0.69838805 -4.32096638 -8.61389381]
[  1.037098    -4.32096638 -44.31341034]
[  1.29330556  -4.32096638 -33.93244789]
[  1.403643    -4.32096638 -32.47502201]
[  1.60085574  -4.23047674 -10.78877416]
[  1.6467337   -4.23047674 -31.93995331]
[ 1.62859443 -6.48287208 -8.24137219]
[  1.62136648  -6.48287209 -32.5766734 ]
[ 1.76030007 -4.39299567 -8.38724056]
[  1.85941812  -4.39299567 -34.22722205]
[ 1.90584373 -5.31431771 -9.02761548]
[  1.90657514  -5.31431771 -28.06987627]
[ 1.92565938 -6.12029742 -9.98361994]
[  1.93585981  -6.12029742 -35.23930949]
[ 1.92502297 -6.70523101 -9.78831864]
[  1.91839212  -6.70523101 -34.35817962]
[ 2.34541961 -2.82228839 -6.91278122]
[  2.64371099  -2.82228839 -31.24758768]
[  2.6851227   -2.82228839 -29.79604581]
[ 2.99623215 -2.29319535 -7.15298772]
[ 2.47821766 -0.90510354 -3.6780515 ]
[ 2.14006616 -1.81488189 -4.46481688]
[ 1.73518912 -2.00424573 -6.61667762]
[ 1.5871923  -1.34707365 -3.17615088]
[ 1.75267208 -3.3467092  -4.43897801]
[ 1.23256026 -2.5171449  -5.52241262]
[ 1.5789787  -2.6450754  -4.88165086]
[ 1.43031125 -3.73268208 -5.68683506]
[ 1.22964055 -3.64173268 -9.45161053]
[ 0.88789126 -4.08758778 -8.74168983]
[ 0.57852165 -4.54690128 -9.19736572]
[  0.14669438  -4.54690128 -44.9732211 ]
[ -0.17435339  -4.54690128 -43.19826875]
[-0.27443685 -5.89302447 -8.21563636]
[ 0.20701417 -4.31037065 -7.67888302]
[ 0.27002714 -5.92692603 -7.9329401 ]
[ 0.0295588  -4.21740465 -6.99552242]
[ 0.58778666 -4.38849915 -7.7332844 ]
[ 0.27002714 -3.75787233 -6.37565226]
[ 0.66268797 -3.82933129 -6.46711229]
[ 1.22377543        -inf        -inf]
[  1.2706472   -5.94017125 -10.06730564]
[  1.28093385  -5.94017125 -31.55557992]
[ 1.06859639 -4.48380933 -8.38516589]
[  1.06471074  -4.48380933 -28.0534602 ]
[ 1.02961942 -5.43807931 -8.10558806]
[  0.95911073  -5.768321   -10.8174645 ]
[  0.91629073  -5.768321   -43.89141593]
[ 0.69314718 -4.24849524 -8.05070338]
[ 0.40546511 -4.12713439 -9.73017529]
[ 0.78331218 -4.48380933 -7.70738   ]
[  0.78845736  -4.48380933 -28.0534602 ]
[ 0.75253264 -6.63331843 -8.45111094]
[  0.74193734  -6.63331843 -32.07663033]
[ 0.97521005 -4.68905167 -8.64965927]
[  1.06471074  -4.68905167 -33.81731085]
[ 0.88311487 -4.84155896 -8.1801275 ]
[  0.83290912  -4.84155896 -32.37050906]
[  0.64185389  -4.76643833 -11.24257118]
[ 0.7504048  -5.6347896  -8.52690687]
[  0.84984563  -5.6347896  -35.49600772]
[  0.91629073  -5.6347896  -33.5724506 ]
[  0.95370693  -6.46146818 -10.32102761]
[  0.95551145  -6.46146818 -38.43894788]
[ 1.0536609  -5.42715024 -9.97725607]
[  1.09861229  -5.42715024 -33.40840726]
[ 1.16315081 -4.94164242 -9.22935838]
[  1.25276297  -5.19295685 -10.43470387]
[ 0.26236426 -3.10336294 -6.87852316]
[ 0.39122275 -5.79909265 -7.11558737]
[  0.40546511  -5.79909265 -30.65876036]
[  0.47000363  -5.88610403 -11.86751824]
[ 0.38147595 -6.10924758 -9.40919123]
[  0.33647224  -6.10924758 -32.48502791]
[ 0.38704248 -6.73340189 -9.79112584]
[  0.40546511  -6.73340189 -33.63075953]
[ 0.58778666 -3.84303013 -6.53924588]
[ 0.47000363 -5.50125821 -7.56049704]
[ 0.47000363        -inf -9.6283926 ]
[ 0.47000363        -inf        -inf]
[ 0.33647224 -4.90527478 -8.20111164]
[ 0.5976315  -4.98360662 -8.36140059]
[  0.64185389  -4.98360662 -31.77000741]
[  0.78411896  -5.34710753 -10.28270493]
[  0.87546874  -5.34710753 -33.31876539]
[ 0.78845736 -4.94164242 -7.76302131]
[ 0.95551145 -4.38202663 -7.39577741]
[ 1.06471074 -4.53617731 -9.66014129]
[ 1.06471074        -inf -8.56152901]
[ 1.13140211 -4.94164242 -8.27384693]
[ 1.22377543 -4.57126863 -9.11128473]
[ 1.54756251 -3.0334726  -6.5711952 ]
[ 1.58923521 -5.04342512 -6.61132445]
[ 1.84054963 -2.95936463 -6.38807478]
[ 2.14006616 -2.7080502  -7.70863516]
[ 1.38629436 -1.54044504 -4.31409252]
[ 1.16315081 -3.59043938 -5.0455507 ]
[ 0.83290912 -3.40119738 -8.45489217]
[ 0.74193734 -4.94164242 -6.97456395]
[ 0.74193734        -inf -8.27384693]
[ 0.87546874 -3.14988295 -5.0957931 ]
[ 0.53062825 -2.99573227 -5.01575039]
[ 0.64185389 -4.94164242 -6.19440539]
[ 0.53062825 -4.94164242 -7.58069975]
[ 0.26236426 -3.96081317 -7.47533924]
[ 0.40546511 -4.94164242 -6.97456395]
[ 0.69314718 -4.02535169 -7.86838182]
[ 0.47000363 -4.24849524 -6.76976954]
[ 0.40546511 -5.6347896  -7.86838182]
[ 0.40546511        -inf -8.96699411]
[ 0.58778666 -4.49980967 -7.79564654]
[ 0.47000363 -4.97673374 -7.38425373]
[ 0.53062825 -5.6347896  -7.89163869]
[ 0.33647224 -4.53617731 -7.58069975]
[ 0.26236426 -5.6347896  -8.27384693]
[ 0.09531018 -4.94164242 -8.96699411]
[ 0.47000363 -4.06044301 -7.08111423]
[ 0.58778666 -4.90527478 -7.91774923]
[ 0.69314718 -5.16478597 -9.93652936]
[ 0.53062825 -4.66970871 -7.65950625]
[ 0.58778666 -6.01615716 -8.15204001]
[ 0.47000363 -4.31748811 -6.85754658]
[ 0.58778666 -4.09434456 -5.99146455]
[ 0.74193734 -4.53617731 -8.45616849]
[ 0.53062825 -4.24849524 -7.02108396]
[ 0.53062825        -inf -7.58069975]
[ 0.69314718 -4.24849524 -7.29301768]
[ 0.69314718        -inf -7.8038433 ]
[ 0.58778666 -4.86753445 -8.12563099]
[ 0.95551145 -3.59043938 -6.71177698]
[ 0.78845736 -3.48124009 -5.40615209]
[ 1.22377543 -3.14988295 -5.94095649]
[ 1.33500107 -4.47163879 -7.01538594]
[ 1.16315081 -3.34403897 -5.89673873]
[ 0.83290912 -2.99573227 -7.10987946]
[ 0.09531018 -2.86220088 -7.98616486]
[-0.10536052 -4.24849524 -5.78894028]
